Date,Julian,Time,Hour,Site,Location,Temperature (C),Species ID,Grouping,Grouping_no,Count,"In Water (0=no, 1=yes)","Predation (0=no, 1=yes)",Comments
9/28/2022,271,23:41:44,23,Kent Falls Brook,MID,7,Raccoon,Raccoon,6,1,1,0,
9/29/2022,272,14:02:01,14,Kent Falls Brook,MID,10,Person,Person,5,1,0,0,
9/29/2022,272,14:00:26,14,Kent Falls Brook,UPS,13,Person,Person,5,1,0,0,
5/18/2022,138,16:48:19,16,Pine Swamp Brook,DNS,18,Angler,Angler,1,1,1,0,
5/20/2022,140,10:00:58,10,Pine Swamp Brook,DNS,18,Angler,Angler,1,1,1,0,
5/21/2022,141,15:14:06,15,Pine Swamp Brook,DNS,26,Angler,Angler,1,2,1,0,
5/21/2022,141,14:20:08,14,Pine Swamp Brook,DNS,25,Angler,Angler,1,2,1,0,
5/21/2022,141,14:00:06,14,Pine Swamp Brook,DNS,25,Angler,Angler,1,2,1,0,
5/22/2022,142,10:50:40,10,Pine Swamp Brook,DNS,27,Angler,Angler,1,2,1,0,
5/23/2022,143,15:30:44,15,Pine Swamp Brook,DNS,21,Angler,Angler,1,2,1,0,
5/23/2022,143,14:40:47,14,Pine Swamp Brook,DNS,21,Angler,Angler,1,2,1,0,
5/24/2022,144,17:24:34,17,Pine Swamp Brook,DNS,18,Angler,Angler,1,2,1,0,
5/24/2022,144,23:44:31,23,Pine Swamp Brook,DNS,12,Raccoon,Raccoon,6,1,1,0,
5/24/2022,144,23:54:07,23,Pine Swamp Brook,DNS,12,Raccoon,Raccoon,6,1,1,0,
5/25/2022,145,9:06:05,9,Pine Swamp Brook,UPS,15,Common Merganser,Common Merganser,3,1,1,0,
5/25/2022,145,2:55:01,2,Pine Swamp Brook,UPS,10,Raccoon,Raccoon,6,1,0,0,
5/25/2022,145,1:40:29,1,Pine Swamp Brook,DNS,11,Raccoon,Raccoon,6,2,1,0,
5/25/2022,145,2:16:11,2,Pine Swamp Brook,DNS,10,Raccoon,Raccoon,6,1,1,0,
5/25/2022,145,3:10:30,3,Pine Swamp Brook,DNS,10,Raccoon,Raccoon,6,1,1,0,
5/25/2022,145,3:14:01,3,Pine Swamp Brook,UPS,10,Raccoon,Raccoon,6,1,1,0,
5/26/2022,146,10:10:38,10,Pine Swamp Brook,UPS,17,Common Merganser,Common Merganser,3,1,1,0,
5/26/2022,146,15:47:12,15,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/26/2022,146,15:49:00,15,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/26/2022,146,15:44:27,15,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
5/27/2022,147,7:45:15,7,Pine Swamp Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/27/2022,147,5:24:27,5,Pine Swamp Brook,UPS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/28/2022,148,11:30:10,11,Pine Swamp Brook,UPS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
5/29/2022,149,13:00:14,13,Pine Swamp Brook,UPS,21,Angler,Angler,1,1,1,0,Kayaker
5/29/2022,149,18:32:20,18,Pine Swamp Brook,UPS,20,Angler,Angler,1,1,1,0,Kayaker
5/29/2022,149,12:58:27,12,Pine Swamp Brook,DNS,21,Angler,Angler,1,1,1,0,
5/29/2022,149,14:47:37,14,Pine Swamp Brook,DNS,22,Angler,Angler,1,1,1,0,
5/29/2022,149,14:53:52,14,Pine Swamp Brook,DNS,22,Angler,Angler,1,1,1,0,
5/29/2022,149,16:12:13,16,Pine Swamp Brook,DNS,21,Common Merganser,Common Merganser,3,3,1,0,
5/29/2022,149,8:43:08,8,Pine Swamp Brook,UPS,16,Common Merganser,Common Merganser,3,6,1,0,
5/30/2022,150,11:41:02,11,Pine Swamp Brook,DNS,24,Common Merganser,Common Merganser,3,1,1,0,
5/31/2022,151,11:05:13,11,Pine Swamp Brook,DNS,27,Common Merganser,Common Merganser,3,2,1,0,
5/31/2022,151,11:06:01,11,Pine Swamp Brook,DNS,27,Common Merganser,Common Merganser,3,1,1,0,
5/31/2022,151,11:06:34,11,Pine Swamp Brook,UPS,28,Common Merganser,Common Merganser,3,2,1,0,
5/31/2022,151,5:11:50,5,Pine Swamp Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/1/2022,152,1:25:42,1,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,1,0,
6/1/2022,152,3:57:39,3,Pine Swamp Brook,DNS,15,Raccoon,Raccoon,6,1,1,0,
6/2/2022,153,19:19:43,19,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/2/2022,153,20:06:15,20,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/2/2022,153,18:49:47,18,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/2/2022,153,18:52:22,18,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/2/2022,153,19:56:29,19,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/2/2022,153,20:10:25,20,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/2/2022,153,20:16:37,20,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/2/2022,153,18:41:36,18,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/3/2022,154,11:40:54,11,Pine Swamp Brook,UPS,22,Common Merganser,Common Merganser,3,10,1,0,
6/3/2022,154,6:26:45,6,Pine Swamp Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/3/2022,154,17:51:18,17,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/3/2022,154,19:14:54,19,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/3/2022,154,1:24:56,1,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,1,0,
6/4/2022,155,14:14:25,14,Pine Swamp Brook,UPS,24,Person,Person,5,3,1,0,Canoe
6/4/2022,155,14:17:51,14,Pine Swamp Brook,DNS,23,Person,Person,5,2,1,0,Kayaker
6/4/2022,155,5:37:53,5,Pine Swamp Brook,DNS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/4/2022,155,9:17:33,9,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/4/2022,155,8:47:20,8,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/4/2022,155,22:11:05,22,Pine Swamp Brook,UPS,15,Raccoon,Raccoon,6,1,0,0,
6/4/2022,155,22:08:33,22,Pine Swamp Brook,DNS,15,Raccoon,Raccoon,6,1,1,0,
6/4/2022,155,23:34:57,23,Pine Swamp Brook,DNS,15,Raccoon,Raccoon,6,1,1,0,
6/5/2022,156,14:46:09,14,Pine Swamp Brook,UPS,21,Person,Person,5,2,1,0,Canoe
6/5/2022,156,15:08:47,15,Pine Swamp Brook,DNS,21,Angler,Angler,1,1,0,0,
6/5/2022,156,15:13:54,15,Pine Swamp Brook,DNS,21,Angler,Angler,1,1,0,0,
6/5/2022,156,6:36:03,6,Pine Swamp Brook,DNS,9,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/6/2022,157,11:36:54,11,Pine Swamp Brook,UPS,24,Common Merganser,Common Merganser,3,10,1,0,
6/6/2022,157,5:20:38,5,Pine Swamp Brook,DNS,10,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/6/2022,157,11:24:22,11,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/6/2022,157,11:27:09,11,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/6/2022,157,11:28:17,11,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/6/2022,157,11:29:42,11,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/6/2022,157,11:31:35,11,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/6/2022,157,11:20:48,11,Pine Swamp Brook,UPS,24,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/6/2022,157,22:51:46,22,Pine Swamp Brook,DNS,16,Raccoon,Raccoon,6,1,0,0,
6/7/2022,158,7:10:17,7,Pine Swamp Brook,DNS,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/7/2022,158,7:12:22,7,Pine Swamp Brook,DNS,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/7/2022,158,18:36:18,18,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,5:04:32,5,Pine Swamp Brook,DNS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,5:07:45,5,Pine Swamp Brook,DNS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,7:39:21,7,Pine Swamp Brook,DNS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,10:24:11,10,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,13:09:29,13,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,13:16:48,13,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,18:40:26,18,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,19:14:46,19,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,10:24:22,10,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,13:09:07,13,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,19:16:04,19,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/8/2022,159,1:04:41,1,Pine Swamp Brook,DNS,16,Raccoon,Raccoon,6,1,0,0,
6/9/2022,160,16:56:16,16,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/9/2022,160,16:40:38,16,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/9/2022,160,17:02:55,17,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/9/2022,160,17:14:17,17,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/10/2022,161,14:26:16,14,Pine Swamp Brook,UPS,23,Person,Person,5,4,1,0,Kayaker
6/10/2022,161,5:33:00,5,Pine Swamp Brook,DNS,11,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/10/2022,161,21:49:52,21,Pine Swamp Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/11/2022,162,14:38:17,14,Pine Swamp Brook,UPS,23,Person,Person,5,3,1,0,Kayaker
6/11/2022,162,13:30:29,13,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/11/2022,162,13:31:41,13,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/11/2022,162,18:38:50,18,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/12/2022,163,11:56:05,11,Pine Swamp Brook,UPS,21,Angler,Angler,1,1,1,0,Kayaker
6/12/2022,163,13:32:35,13,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/12/2022,163,17:57:25,17,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/13/2022,164,4:46:58,4,Pine Swamp Brook,DNS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/13/2022,164,0:06:54,0,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
6/14/2022,165,19:51:42,19,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/14/2022,165,2:49:07,2,Pine Swamp Brook,UPS,13,Raccoon,Raccoon,6,1,0,0,
6/14/2022,165,2:46:45,2,Pine Swamp Brook,DNS,13,Raccoon,Raccoon,6,1,1,0,
6/15/2022,166,3:45:51,3,Pine Swamp Brook,DNS,13,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,6:25:51,6,Pine Swamp Brook,DNS,13,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,12:49:24,12,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,14:42:59,14,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,15:27:05,15,Pine Swamp Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,17:08:51,17,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,11:44:13,11,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,14:42:21,14,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,17:09:12,17,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/15/2022,166,12:03:48,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/15/2022,166,15:27:43,15,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/15/2022,166,4:03:18,4,Pine Swamp Brook,DNS,13,Raccoon,Raccoon,6,1,0,0,
6/16/2022,167,17:57:35,17,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/16/2022,167,17:59:24,17,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/17/2022,168,15:37:39,15,Pine Swamp Brook,UPS,28,Person,Person,5,2,1,0,Tuber
6/17/2022,168,15:39:22,15,Pine Swamp Brook,UPS,28,Person,Person,5,1,1,0,Tuber
6/17/2022,168,18:57:20,18,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/17/2022,168,19:57:42,19,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/17/2022,168,23:42:39,23,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
6/18/2022,169,7:33:56,7,Pine Swamp Brook,UPS,16,Common Merganser,Common Merganser,3,7,1,0,
6/19/2022,170,8:30:09,8,Pine Swamp Brook,DNS,14,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,5:27:39,5,Pine Swamp Brook,DNS,7,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,16:32:58,16,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,17:39:02,17,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,19:05:33,19,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,19:18:56,19,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,19:23:43,19,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,19:03:14,19,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,20:36:32,20,Pine Swamp Brook,UPS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/20/2022,171,16:32:50,16,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/21/2022,172,14:16:51,14,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/21/2022,172,16:46:38,16,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/23/2022,174,7:29:47,7,Pine Swamp Brook,DNS,14,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/23/2022,174,15:30:49,15,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/23/2022,174,18:17:50,18,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/23/2022,174,22:24:27,22,Pine Swamp Brook,UPS,17,Raccoon,Raccoon,6,1,0,0,
6/24/2022,175,5:13:30,5,Pine Swamp Brook,UPS,15,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/24/2022,175,11:14:48,11,Pine Swamp Brook,UPS,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/25/2022,176,14:25:11,14,Pine Swamp Brook,UPS,28,Person,Person,5,2,1,0,canoe
6/25/2022,176,9:01:44,9,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/26/2022,177,10:03:24,10,Pine Swamp Brook,DNS,29,Common Merganser,Common Merganser,3,4,1,0,all but one individual in water
6/26/2022,177,14:06:08,14,Pine Swamp Brook,UPS,28,Person,Person,5,3,1,0,Tuber
6/26/2022,177,11:29:26,11,Pine Swamp Brook,UPS,28,Person,Person,5,2,1,0,Tuber
6/26/2022,177,10:02:52,10,Pine Swamp Brook,DNS,28,Common Merganser,Common Merganser,3,3,0,0,
6/26/2022,177,9:26:50,9,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/26/2022,177,17:22:39,17,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/26/2022,177,17:36:51,17,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/26/2022,177,23:20:56,23,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,1,0,0,
6/27/2022,178,10:54:41,10,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/27/2022,178,16:21:01,16,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/27/2022,178,16:48:23,16,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/27/2022,178,16:21:59,16,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/27/2022,178,22:29:37,22,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
6/27/2022,178,22:28:56,22,Pine Swamp Brook,UPS,17,Raccoon,Raccoon,6,1,0,0,
6/28/2022,179,18:36:37,18,Pine Swamp Brook,UPS,22,Person,Person,5,2,1,0,canoe
6/28/2022,179,13:48:34,13,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/28/2022,179,19:06:38,19,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/28/2022,179,23:57:18,23,Pine Swamp Brook,DNS,14,Raccoon,Raccoon,6,1,0,0,
6/28/2022,179,1:00:13,1,Pine Swamp Brook,UPS,15,Raccoon,Raccoon,6,1,0,0,
6/29/2022,180,14:55:37,14,Pine Swamp Brook,UPS,26,Angler,Angler,1,2,1,0,boaters
6/29/2022,180,14:41:13,14,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,18:40:25,18,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,9:34:35,9,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,11:29:56,11,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,11:36:48,11,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,13:48:49,13,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,14:40:51,14,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,14:41:14,14,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/29/2022,180,18:37:33,18,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,1,0,
6/29/2022,180,22:39:43,22,Pine Swamp Brook,DNS,18,Raccoon,Raccoon,6,2,0,0,
6/29/2022,180,0:12:29,0,Pine Swamp Brook,DNS,14,Raccoon,Raccoon,6,1,0,0,
6/30/2022,181,14:38:53,14,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,9:50:15,9,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,11:57:58,11,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,12:53:49,12,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,15:12:46,15,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,15:24:59,15,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
6/30/2022,181,14:53:14,14,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/1/2022,182,11:05:53,11,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,11:59:41,11,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,12:42:08,12,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,15:28:33,15,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,16:09:34,16,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,17:34:46,17,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/1/2022,182,17:35:45,17,Pine Swamp Brook,DNS,28,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/2/2022,183,8:01:46,8,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/2/2022,183,6:22:39,6,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/2/2022,183,8:02:06,8,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/3/2022,184,5:58:33,5,Pine Swamp Brook,UPS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,10:09:39,10,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/3/2022,184,19:38:18,19,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/4/2022,185,13:49:21,13,Pine Swamp Brook,UPS,25,Person,Person,5,4,1,0,Tuber
7/4/2022,185,13:47:55,13,Pine Swamp Brook,UPS,25,Person,Person,5,3,1,0,Tuber
7/4/2022,185,17:42:03,17,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/4/2022,185,18:49:19,18,Pine Swamp Brook,UPS,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/5/2022,186,1:05:59,1,Pine Swamp Brook,UPS,17,Raccoon,Raccoon,6,1,0,0,
7/6/2022,187,8:52:10,8,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,5:55:52,5,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,5:05:18,5,Pine Swamp Brook,UPS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,10:21:01,10,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,12:53:25,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,17:47:57,17,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,18:20:13,18,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,18:49:10,18,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/6/2022,187,19:30:39,19,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,9:29:31,9,Pine Swamp Brook,UPS,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,9:28:45,9,Pine Swamp Brook,UPS,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,11:50:33,11,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,11:54:50,11,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,13:13:37,13,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,13:40:29,13,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,16:05:48,16,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,16:14:00,16,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/7/2022,188,4:28:10,4,Pine Swamp Brook,DNS,16,Raccoon,Raccoon,6,1,0,0,
7/8/2022,189,12:46:34,12,Pine Swamp Brook,UPS,26,Common Merganser,Common Merganser,3,12,1,0,
7/8/2022,189,12:22:15,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/8/2022,189,13:14:34,13,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/9/2022,190,10:21:35,10,Pine Swamp Brook,UPS,27,Person,Person,5,4,1,0,2 canoes; 4 people + 1 dog in canoe
7/9/2022,190,17:47:22,17,Pine Swamp Brook,UPS,25,Person,Person,5,5,1,0,Tuber
7/9/2022,190,15:51:07,15,Pine Swamp Brook,DNS,25,Person,Person,5,1,0,0,Tuber
7/9/2022,190,15:52:55,15,Pine Swamp Brook,DNS,25,Person,Person,5,1,0,0,Tuber
7/9/2022,190,11:06:15,11,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/9/2022,190,0:48:23,0,Pine Swamp Brook,UPS,18,Raccoon,Raccoon,6,1,0,0,
7/11/2022,192,5:35:26,5,Pine Swamp Brook,UPS,13,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/11/2022,192,11:50:46,11,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/11/2022,192,12:35:29,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/11/2022,192,12:54:55,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/11/2022,192,12:58:17,12,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
